date,time,d,day,sunrise,sunset,daytime,temp,lux
06/02/2019,23:30:00,16,16.97916667,05:10:00,21:19:00,night,13.942,0
06/02/2019,23:45:00,16,16.98958333,05:10:00,21:19:00,night,13.942,0
06/03/2019,00:00:00,17,17,05:09:00,21:20:00,night,13.942,0
06/03/2019,00:15:00,17,17.01041667,05:09:00,21:20:00,night,13.942,0
06/03/2019,00:30:00,17,17.02083333,05:09:00,21:20:00,night,13.942,0
06/03/2019,00:45:00,17,17.03125,05:09:00,21:20:00,night,13.942,0
06/03/2019,01:00:00,17,17.04166667,05:09:00,21:20:00,night,14.038,0
06/03/2019,01:15:00,17,17.05208333,05:09:00,21:20:00,night,14.038,0
06/03/2019,01:30:00,17,17.0625,05:09:00,21:20:00,night,14.038,0
06/03/2019,01:45:00,17,17.07291667,05:09:00,21:20:00,night,14.038,0
06/03/2019,02:00:00,17,17.08333333,05:09:00,21:20:00,night,13.942,0
06/03/2019,02:15:00,17,17.09375,05:09:00,21:20:00,night,13.942,0
06/03/2019,02:30:00,17,17.10416667,05:09:00,21:20:00,night,14.038,0
06/03/2019,02:45:00,17,17.11458333,05:09:00,21:20:00,night,14.038,0
06/03/2019,03:00:00,17,17.125,05:09:00,21:20:00,night,14.134,0
06/03/2019,03:15:00,17,17.13541667,05:09:00,21:20:00,night,14.134,0
06/03/2019,03:30:00,17,17.14583333,05:09:00,21:20:00,night,14.134,0
06/03/2019,03:45:00,17,17.15625,05:09:00,21:20:00,night,14.134,0
06/03/2019,04:00:00,17,17.16666667,05:09:00,21:20:00,night,14.134,0
06/03/2019,04:15:00,17,17.17708333,05:09:00,21:20:00,night,14.134,0
06/03/2019,04:30:00,17,17.1875,05:09:00,21:20:00,night,14.134,0
06/03/2019,04:45:00,17,17.19791667,05:09:00,21:20:00,night,14.134,0
06/03/2019,05:00:00,17,17.20833333,05:09:00,21:20:00,night,14.038,0
06/03/2019,05:15:00,17,17.21875,05:09:00,21:20:00,day,13.942,0
06/03/2019,05:30:00,17,17.22916667,05:09:00,21:20:00,day,13.942,0
06/03/2019,05:45:00,17,17.23958333,05:09:00,21:20:00,day,13.846,0
06/03/2019,06:00:00,17,17.25,05:09:00,21:20:00,day,13.846,0
06/03/2019,06:15:00,17,17.26041667,05:09:00,21:20:00,day,13.846,0
06/03/2019,06:30:00,17,17.27083333,05:09:00,21:20:00,day,13.846,0
06/03/2019,06:45:00,17,17.28125,05:09:00,21:20:00,day,13.846,0
06/03/2019,07:00:00,17,17.29166667,05:09:00,21:20:00,day,13.846,0
06/03/2019,07:15:00,17,17.30208333,05:09:00,21:20:00,day,13.846,0
06/03/2019,07:30:00,17,17.3125,05:09:00,21:20:00,day,13.846,0
06/03/2019,07:45:00,17,17.32291667,05:09:00,21:20:00,day,13.846,0
06/03/2019,08:00:00,17,17.33333333,05:09:00,21:20:00,day,13.846,0
06/03/2019,08:15:00,17,17.34375,05:09:00,21:20:00,day,13.846,21.5
06/03/2019,08:30:00,17,17.35416667,05:09:00,21:20:00,day,13.846,10.8
06/03/2019,08:45:00,17,17.36458333,05:09:00,21:20:00,day,13.846,0
06/03/2019,09:00:00,17,17.375,05:09:00,21:20:00,day,13.846,0
06/03/2019,09:15:00,17,17.38541667,05:09:00,21:20:00,day,13.846,21.5
06/03/2019,09:30:00,17,17.39583333,05:09:00,21:20:00,day,13.846,43.1
06/03/2019,09:45:00,17,17.40625,05:09:00,21:20:00,day,13.942,86.1
06/03/2019,10:00:00,17,17.41666667,05:09:00,21:20:00,day,14.038,107.6
06/03/2019,10:15:00,17,17.42708333,05:09:00,21:20:00,day,14.038,118.4
06/03/2019,10:30:00,17,17.4375,05:09:00,21:20:00,day,14.134,150.7
06/03/2019,10:45:00,17,17.44791667,05:09:00,21:20:00,day,14.134,215.3
06/03/2019,11:00:00,17,17.45833333,05:09:00,21:20:00,day,14.325,258.3
06/03/2019,11:15:00,17,17.46875,05:09:00,21:20:00,day,14.421,279.9
06/03/2019,11:30:00,17,17.47916667,05:09:00,21:20:00,day,14.517,215.3
06/03/2019,11:45:00,17,17.48958333,05:09:00,21:20:00,day,14.613,86.1
06/03/2019,12:00:00,17,17.5,05:09:00,21:20:00,day,14.709,742.7
06/03/2019,12:15:00,17,17.51041667,05:09:00,21:20:00,day,14.804,549
06/03/2019,12:30:00,17,17.52083333,05:09:00,21:20:00,day,14.996,699.7
06/03/2019,12:45:00,17,17.53125,05:09:00,21:20:00,day,15.187,538.2
06/03/2019,13:00:00,17,17.54166667,05:09:00,21:20:00,day,15.282,129.2
06/03/2019,13:15:00,17,17.55208333,05:09:00,21:20:00,day,15.282,279.9
06/03/2019,13:30:00,17,17.5625,05:09:00,21:20:00,day,15.282,1054.9
06/03/2019,13:45:00,17,17.57291667,05:09:00,21:20:00,day,15.282,570.5
06/03/2019,14:00:00,17,17.58333333,05:09:00,21:20:00,day,15.187,53.8
06/03/2019,14:15:00,17,17.59375,05:09:00,21:20:00,day,15.282,43.1
06/03/2019,14:30:00,17,17.60416667,05:09:00,21:20:00,day,15.282,172.2
06/03/2019,14:45:00,17,17.61458333,05:09:00,21:20:00,day,15.091,0
06/03/2019,15:00:00,17,17.625,05:09:00,21:20:00,day,14.804,129.2
06/03/2019,15:15:00,17,17.63541667,05:09:00,21:20:00,day,14.613,312.2
06/03/2019,15:30:00,17,17.64583333,05:09:00,21:20:00,day,14.517,43.1
06/03/2019,15:45:00,17,17.65625,05:09:00,21:20:00,day,14.517,139.9
06/03/2019,16:00:00,17,17.66666667,05:09:00,21:20:00,day,14.613,10.8
06/03/2019,16:15:00,17,17.67708333,05:09:00,21:20:00,day,14.613,10.8
06/03/2019,16:30:00,17,17.6875,05:09:00,21:20:00,day,14.613,10.8
06/03/2019,16:45:00,17,17.69791667,05:09:00,21:20:00,day,14.517,10.8
06/03/2019,17:00:00,17,17.70833333,05:09:00,21:20:00,day,14.325,43.1
06/03/2019,17:15:00,17,17.71875,05:09:00,21:20:00,day,14.134,139.9
06/03/2019,17:30:00,17,17.72916667,05:09:00,21:20:00,day,14.038,32.3
06/03/2019,17:45:00,17,17.73958333,05:09:00,21:20:00,day,14.038,0
06/03/2019,18:00:00,17,17.75,05:09:00,21:20:00,day,14.038,32.3
06/03/2019,18:15:00,17,17.76041667,05:09:00,21:20:00,day,13.942,32.3
06/03/2019,18:30:00,17,17.77083333,05:09:00,21:20:00,day,13.942,64.6
06/03/2019,18:45:00,17,17.78125,05:09:00,21:20:00,day,13.942,0
06/03/2019,19:00:00,17,17.79166667,05:09:00,21:20:00,day,14.038,0
06/03/2019,19:15:00,17,17.80208333,05:09:00,21:20:00,day,14.038,0
06/03/2019,19:30:00,17,17.8125,05:09:00,21:20:00,day,14.134,0
06/03/2019,19:45:00,17,17.82291667,05:09:00,21:20:00,day,14.134,0
06/03/2019,20:00:00,17,17.83333333,05:09:00,21:20:00,day,14.134,0
06/03/2019,20:15:00,17,17.84375,05:09:00,21:20:00,day,14.134,0
06/03/2019,20:30:00,17,17.85416667,05:09:00,21:20:00,day,14.134,0
06/03/2019,20:45:00,17,17.86458333,05:09:00,21:20:00,day,14.23,0
06/03/2019,21:00:00,17,17.875,05:09:00,21:20:00,day,14.23,0
06/03/2019,21:15:00,17,17.88541667,05:09:00,21:20:00,day,14.23,0
06/03/2019,21:30:00,17,17.89583333,05:09:00,21:20:00,night,14.23,0
06/03/2019,21:45:00,17,17.90625,05:09:00,21:20:00,night,14.325,0
06/03/2019,22:00:00,17,17.91666667,05:09:00,21:20:00,night,14.325,0
06/03/2019,22:15:00,17,17.92708333,05:09:00,21:20:00,night,14.421,0
06/03/2019,22:30:00,17,17.9375,05:09:00,21:20:00,night,14.421,0
06/03/2019,22:45:00,17,17.94791667,05:09:00,21:20:00,night,14.421,0
06/03/2019,23:00:00,17,17.95833333,05:09:00,21:20:00,night,14.517,0
06/03/2019,23:15:00,17,17.96875,05:09:00,21:20:00,night,14.517,0
06/03/2019,23:30:00,17,17.97916667,05:09:00,21:20:00,night,14.517,0
06/03/2019,23:45:00,17,17.98958333,05:09:00,21:20:00,night,14.517,0
06/04/2019,00:00:00,18,18,05:08:00,21:21:00,night,14.517,0
06/04/2019,00:15:00,18,18.01041667,05:08:00,21:21:00,night,14.517,0
06/04/2019,00:30:00,18,18.02083333,05:08:00,21:21:00,night,14.517,0
06/04/2019,00:45:00,18,18.03125,05:08:00,21:21:00,night,14.517,0
06/04/2019,01:00:00,18,18.04166667,05:08:00,21:21:00,night,14.517,0
06/04/2019,01:15:00,18,18.05208333,05:08:00,21:21:00,night,14.613,0
06/04/2019,01:30:00,18,18.0625,05:08:00,21:21:00,night,14.613,0
06/04/2019,01:45:00,18,18.07291667,05:08:00,21:21:00,night,14.709,0
06/04/2019,02:00:00,18,18.08333333,05:08:00,21:21:00,night,14.709,0
06/04/2019,02:15:00,18,18.09375,05:08:00,21:21:00,night,14.709,0
06/04/2019,02:30:00,18,18.10416667,05:08:00,21:21:00,night,14.709,0
06/04/2019,02:45:00,18,18.11458333,05:08:00,21:21:00,night,14.804,0
06/04/2019,03:00:00,18,18.125,05:08:00,21:21:00,night,14.804,0
06/04/2019,03:15:00,18,18.13541667,05:08:00,21:21:00,night,14.804,0
06/04/2019,03:30:00,18,18.14583333,05:08:00,21:21:00,night,14.709,0
06/04/2019,03:45:00,18,18.15625,05:08:00,21:21:00,night,14.517,0
06/04/2019,04:00:00,18,18.16666667,05:08:00,21:21:00,night,14.421,0
06/04/2019,04:15:00,18,18.17708333,05:08:00,21:21:00,night,14.421,0
06/04/2019,04:30:00,18,18.1875,05:08:00,21:21:00,night,14.421,0
06/04/2019,04:45:00,18,18.19791667,05:08:00,21:21:00,night,14.325,0
06/04/2019,05:00:00,18,18.20833333,05:08:00,21:21:00,night,14.325,0
06/04/2019,05:15:00,18,18.21875,05:08:00,21:21:00,day,14.325,0
06/04/2019,05:30:00,18,18.22916667,05:08:00,21:21:00,day,14.134,0
06/04/2019,05:45:00,18,18.23958333,05:08:00,21:21:00,day,14.038,0
06/04/2019,06:00:00,18,18.25,05:08:00,21:21:00,day,14.038,0
06/04/2019,06:15:00,18,18.26041667,05:08:00,21:21:00,day,13.942,0
06/04/2019,06:30:00,18,18.27083333,05:08:00,21:21:00,day,13.942,0
06/04/2019,06:45:00,18,18.28125,05:08:00,21:21:00,day,13.942,0
06/04/2019,07:00:00,18,18.29166667,05:08:00,21:21:00,day,13.942,0
06/04/2019,07:15:00,18,18.30208333,05:08:00,21:21:00,day,13.942,0
06/04/2019,07:30:00,18,18.3125,05:08:00,21:21:00,day,13.942,0
06/04/2019,07:45:00,18,18.32291667,05:08:00,21:21:00,day,13.942,0
06/04/2019,08:00:00,18,18.33333333,05:08:00,21:21:00,day,13.846,0
06/04/2019,08:15:00,18,18.34375,05:08:00,21:21:00,day,13.846,0
06/04/2019,08:30:00,18,18.35416667,05:08:00,21:21:00,day,13.942,10.8
06/04/2019,08:45:00,18,18.36458333,05:08:00,21:21:00,day,13.942,0
06/04/2019,09:00:00,18,18.375,05:08:00,21:21:00,day,13.942,0
06/04/2019,09:15:00,18,18.38541667,05:08:00,21:21:00,day,13.942,0
06/04/2019,09:30:00,18,18.39583333,05:08:00,21:21:00,day,14.038,0
06/04/2019,09:45:00,18,18.40625,05:08:00,21:21:00,day,14.038,0
06/04/2019,10:00:00,18,18.41666667,05:08:00,21:21:00,day,14.134,0
06/04/2019,10:15:00,18,18.42708333,05:08:00,21:21:00,day,14.134,0
06/04/2019,10:30:00,18,18.4375,05:08:00,21:21:00,day,14.134,0
06/04/2019,10:45:00,18,18.44791667,05:08:00,21:21:00,day,14.23,21.5
06/04/2019,11:00:00,18,18.45833333,05:08:00,21:21:00,day,14.325,0
06/04/2019,11:15:00,18,18.46875,05:08:00,21:21:00,day,14.325,0
06/04/2019,11:30:00,18,18.47916667,05:08:00,21:21:00,day,14.325,0
06/04/2019,11:45:00,18,18.48958333,05:08:00,21:21:00,day,14.325,0
06/04/2019,12:00:00,18,18.5,05:08:00,21:21:00,day,14.421,0
06/04/2019,12:15:00,18,18.51041667,05:08:00,21:21:00,day,14.421,53.8
06/04/2019,12:30:00,18,18.52083333,05:08:00,21:21:00,day,14.421,10.8
06/04/2019,12:45:00,18,18.53125,05:08:00,21:21:00,day,14.421,75.3
06/04/2019,13:00:00,18,18.54166667,05:08:00,21:21:00,day,14.421,43.1
06/04/2019,13:15:00,18,18.55208333,05:08:00,21:21:00,day,14.517,96.9
06/04/2019,13:30:00,18,18.5625,05:08:00,21:21:00,day,14.517,161.5
06/04/2019,13:45:00,18,18.57291667,05:08:00,21:21:00,day,14.613,21.5
06/04/2019,14:00:00,18,18.58333333,05:08:00,21:21:00,day,14.709,10.8
06/04/2019,14:15:00,18,18.59375,05:08:00,21:21:00,day,14.709,53.8
06/04/2019,14:30:00,18,18.60416667,05:08:00,21:21:00,day,14.804,75.3
06/04/2019,14:45:00,18,18.61458333,05:08:00,21:21:00,day,14.9,53.8
06/04/2019,15:00:00,18,18.625,05:08:00,21:21:00,day,14.9,118.4
06/04/2019,15:15:00,18,18.63541667,05:08:00,21:21:00,day,14.9,86.1
06/04/2019,15:30:00,18,18.64583333,05:08:00,21:21:00,day,14.709,53.8
06/04/2019,15:45:00,18,18.65625,05:08:00,21:21:00,day,14.517,21.5
06/04/2019,16:00:00,18,18.66666667,05:08:00,21:21:00,day,14.421,10.8
06/04/2019,16:15:00,18,18.67708333,05:08:00,21:21:00,day,14.421,0
06/04/2019,16:30:00,18,18.6875,05:08:00,21:21:00,day,14.325,0
06/04/2019,16:45:00,18,18.69791667,05:08:00,21:21:00,day,14.325,0
06/04/2019,17:00:00,18,18.70833333,05:08:00,21:21:00,day,14.325,0
06/04/2019,17:15:00,18,18.71875,05:08:00,21:21:00,day,14.325,0
06/04/2019,17:30:00,18,18.72916667,05:08:00,21:21:00,day,14.134,0
06/04/2019,17:45:00,18,18.73958333,05:08:00,21:21:00,day,14.038,0
06/04/2019,18:00:00,18,18.75,05:08:00,21:21:00,day,13.942,0
06/04/2019,18:15:00,18,18.76041667,05:08:00,21:21:00,day,13.846,0
06/04/2019,18:30:00,18,18.77083333,05:08:00,21:21:00,day,13.75,10.8
06/04/2019,18:45:00,18,18.78125,05:08:00,21:21:00,day,13.75,0
06/04/2019,19:00:00,18,18.79166667,05:08:00,21:21:00,day,13.75,0
06/04/2019,19:15:00,18,18.80208333,05:08:00,21:21:00,day,13.75,0
06/04/2019,19:30:00,18,18.8125,05:08:00,21:21:00,day,13.75,0
06/04/2019,19:45:00,18,18.82291667,05:08:00,21:21:00,day,13.75,0
06/04/2019,20:00:00,18,18.83333333,05:08:00,21:21:00,day,13.75,0
06/04/2019,20:15:00,18,18.84375,05:08:00,21:21:00,day,13.75,0
06/04/2019,20:30:00,18,18.85416667,05:08:00,21:21:00,day,13.75,0
06/04/2019,20:45:00,18,18.86458333,05:08:00,21:21:00,day,13.75,0
06/04/2019,21:00:00,18,18.875,05:08:00,21:21:00,day,13.654,0
06/04/2019,21:15:00,18,18.88541667,05:08:00,21:21:00,day,13.75,0
06/04/2019,21:30:00,18,18.89583333,05:08:00,21:21:00,night,13.75,0
06/04/2019,21:45:00,18,18.90625,05:08:00,21:21:00,night,13.75,0
06/04/2019,22:00:00,18,18.91666667,05:08:00,21:21:00,night,13.75,0
06/04/2019,22:15:00,18,18.92708333,05:08:00,21:21:00,night,13.75,0
06/04/2019,22:30:00,18,18.9375,05:08:00,21:21:00,night,13.75,0
06/04/2019,22:45:00,18,18.94791667,05:08:00,21:21:00,night,13.75,0
06/04/2019,23:00:00,18,18.95833333,05:08:00,21:21:00,night,13.75,0
06/04/2019,23:15:00,18,18.96875,05:08:00,21:21:00,night,13.846,0
06/04/2019,23:30:00,18,18.97916667,05:08:00,21:21:00,night,13.846,0
06/04/2019,23:45:00,18,18.98958333,05:08:00,21:21:00,night,13.942,0
06/05/2019,00:00:00,19,19,05:08:00,21:22:00,night,13.942,0
06/05/2019,00:15:00,19,19.01041667,05:08:00,21:22:00,night,13.942,0
06/05/2019,00:30:00,19,19.02083333,05:08:00,21:22:00,night,13.942,0
06/05/2019,00:45:00,19,19.03125,05:08:00,21:22:00,night,13.942,0
06/05/2019,01:00:00,19,19.04166667,05:08:00,21:22:00,night,13.942,0
06/05/2019,01:15:00,19,19.05208333,05:08:00,21:22:00,night,13.942,0
06/05/2019,01:30:00,19,19.0625,05:08:00,21:22:00,night,13.942,0
06/05/2019,01:45:00,19,19.07291667,05:08:00,21:22:00,night,13.942,0
06/05/2019,02:00:00,19,19.08333333,05:08:00,21:22:00,night,13.942,0
06/05/2019,02:15:00,19,19.09375,05:08:00,21:22:00,night,13.942,0
06/05/2019,02:30:00,19,19.10416667,05:08:00,21:22:00,night,14.038,0
06/05/2019,02:45:00,19,19.11458333,05:08:00,21:22:00,night,14.038,0
06/05/2019,03:00:00,19,19.125,05:08:00,21:22:00,night,14.038,0
06/05/2019,03:15:00,19,19.13541667,05:08:00,21:22:00,night,14.038,0
06/05/2019,03:30:00,19,19.14583333,05:08:00,21:22:00,night,14.134,0
06/05/2019,03:45:00,19,19.15625,05:08:00,21:22:00,night,14.134,0
06/05/2019,04:00:00,19,19.16666667,05:08:00,21:22:00,night,14.23,0
06/05/2019,04:15:00,19,19.17708333,05:08:00,21:22:00,night,14.23,0
06/05/2019,04:30:00,19,19.1875,05:08:00,21:22:00,night,14.23,0
06/05/2019,04:45:00,19,19.19791667,05:08:00,21:22:00,night,14.23,0
06/05/2019,05:00:00,19,19.20833333,05:08:00,21:22:00,night,14.23,0
06/05/2019,05:15:00,19,19.21875,05:08:00,21:22:00,day,14.23,0
06/05/2019,05:30:00,19,19.22916667,05:08:00,21:22:00,day,14.23,0
06/05/2019,05:45:00,19,19.23958333,05:08:00,21:22:00,day,14.23,0
06/05/2019,06:00:00,19,19.25,05:08:00,21:22:00,day,14.134,0
06/05/2019,06:15:00,19,19.26041667,05:08:00,21:22:00,day,14.038,0
06/05/2019,06:30:00,19,19.27083333,05:08:00,21:22:00,day,13.846,0
06/05/2019,06:45:00,19,19.28125,05:08:00,21:22:00,day,13.75,0
06/05/2019,07:00:00,19,19.29166667,05:08:00,21:22:00,day,13.75,0
06/05/2019,07:15:00,19,19.30208333,05:08:00,21:22:00,day,13.654,0
06/05/2019,07:30:00,19,19.3125,05:08:00,21:22:00,day,13.654,0
06/05/2019,07:45:00,19,19.32291667,05:08:00,21:22:00,day,13.654,0
06/05/2019,08:00:00,19,19.33333333,05:08:00,21:22:00,day,13.654,0
06/05/2019,08:15:00,19,19.34375,05:08:00,21:22:00,day,13.654,0
06/05/2019,08:30:00,19,19.35416667,05:08:00,21:22:00,day,13.654,0
06/05/2019,08:45:00,19,19.36458333,05:08:00,21:22:00,day,13.654,0
06/05/2019,09:00:00,19,19.375,05:08:00,21:22:00,day,13.654,32.3
06/05/2019,09:15:00,19,19.38541667,05:08:00,21:22:00,day,13.558,21.5
06/05/2019,09:30:00,19,19.39583333,05:08:00,21:22:00,day,13.558,10.8
06/05/2019,09:45:00,19,19.40625,05:08:00,21:22:00,day,13.558,10.8
06/05/2019,10:00:00,19,19.41666667,05:08:00,21:22:00,day,13.558,21.5
06/05/2019,10:15:00,19,19.42708333,05:08:00,21:22:00,day,13.558,32.3
06/05/2019,10:30:00,19,19.4375,05:08:00,21:22:00,day,13.558,21.5
06/05/2019,10:45:00,19,19.44791667,05:08:00,21:22:00,day,13.846,10.8
06/05/2019,11:00:00,19,19.45833333,05:08:00,21:22:00,day,14.134,43.1
06/05/2019,11:15:00,19,19.46875,05:08:00,21:22:00,day,14.325,0
06/05/2019,11:30:00,19,19.47916667,05:08:00,21:22:00,day,14.23,0
06/05/2019,11:45:00,19,19.48958333,05:08:00,21:22:00,day,14.134,21.5
06/05/2019,12:00:00,19,19.5,05:08:00,21:22:00,day,14.038,107.6
06/05/2019,12:15:00,19,19.51041667,05:08:00,21:22:00,day,14.038,53.8
06/05/2019,12:30:00,19,19.52083333,05:08:00,21:22:00,day,14.134,75.3
06/05/2019,12:45:00,19,19.53125,05:08:00,21:22:00,day,14.134,21.5
06/05/2019,13:00:00,19,19.54166667,05:08:00,21:22:00,day,14.325,139.9
06/05/2019,13:15:00,19,19.55208333,05:08:00,21:22:00,day,14.421,193.8
06/05/2019,13:30:00,19,19.5625,05:08:00,21:22:00,day,14.517,86.1
06/05/2019,13:45:00,19,19.57291667,05:08:00,21:22:00,day,14.709,398.3
06/05/2019,14:00:00,19,19.58333333,05:08:00,21:22:00,day,14.804,376.7
06/05/2019,14:15:00,19,19.59375,05:08:00,21:22:00,day,14.996,53.8
06/05/2019,14:30:00,19,19.60416667,05:08:00,21:22:00,day,15.187,1550
06/05/2019,14:45:00,19,19.61458333,05:08:00,21:22:00,day,15.187,53.8
06/05/2019,15:00:00,19,19.625,05:08:00,21:22:00,day,15.282,796.5
06/05/2019,15:15:00,19,19.63541667,05:08:00,21:22:00,day,15.282,355.2
06/05/2019,15:30:00,19,19.64583333,05:08:00,21:22:00,day,15.378,226
06/05/2019,15:45:00,19,19.65625,05:08:00,21:22:00,day,15.378,172.2
06/05/2019,16:00:00,19,19.66666667,05:08:00,21:22:00,day,14.996,32.3
06/05/2019,16:15:00,19,19.67708333,05:08:00,21:22:00,day,14.517,139.9
06/05/2019,16:30:00,19,19.6875,05:08:00,21:22:00,day,14.421,118.4
06/05/2019,16:45:00,19,19.69791667,05:08:00,21:22:00,day,14.421,129.2
06/05/2019,17:00:00,19,19.70833333,05:08:00,21:22:00,day,14.421,96.9
06/05/2019,17:15:00,19,19.71875,05:08:00,21:22:00,day,14.421,64.6
06/05/2019,17:30:00,19,19.72916667,05:08:00,21:22:00,day,14.421,129.2
06/05/2019,17:45:00,19,19.73958333,05:08:00,21:22:00,day,14.517,21.5
06/05/2019,18:00:00,19,19.75,05:08:00,21:22:00,day,14.517,0
06/05/2019,18:15:00,19,19.76041667,05:08:00,21:22:00,day,14.517,10.8
06/05/2019,18:30:00,19,19.77083333,05:08:00,21:22:00,day,14.421,32.3
06/05/2019,18:45:00,19,19.78125,05:08:00,21:22:00,day,14.23,0
06/05/2019,19:00:00,19,19.79166667,05:08:00,21:22:00,day,14.038,0
06/05/2019,19:15:00,19,19.80208333,05:08:00,21:22:00,day,13.846,0
06/05/2019,19:30:00,19,19.8125,05:08:00,21:22:00,day,13.846,0
06/05/2019,19:45:00,19,19.82291667,05:08:00,21:22:00,day,13.75,0
06/05/2019,20:00:00,19,19.83333333,05:08:00,21:22:00,day,13.846,0
06/05/2019,20:15:00,19,19.84375,05:08:00,21:22:00,day,13.846,0
06/05/2019,20:30:00,19,19.85416667,05:08:00,21:22:00,day,13.846,0
06/05/2019,20:45:00,19,19.86458333,05:08:00,21:22:00,day,13.846,0
06/05/2019,21:00:00,19,19.875,05:08:00,21:22:00,day,13.846,0
06/05/2019,21:15:00,19,19.88541667,05:08:00,21:22:00,day,13.846,0
06/05/2019,21:30:00,19,19.89583333,05:08:00,21:22:00,night,13.75,0
06/05/2019,21:45:00,19,19.90625,05:08:00,21:22:00,night,13.75,0
06/05/2019,22:00:00,19,19.91666667,05:08:00,21:22:00,night,13.75,0
06/05/2019,22:15:00,19,19.92708333,05:08:00,21:22:00,night,13.75,0
06/05/2019,22:30:00,19,19.9375,05:08:00,21:22:00,night,13.75,0
06/05/2019,22:45:00,19,19.94791667,05:08:00,21:22:00,night,13.75,0
06/05/2019,23:00:00,19,19.95833333,05:08:00,21:22:00,night,13.75,0
06/05/2019,23:15:00,19,19.96875,05:08:00,21:22:00,night,13.75,0
06/05/2019,23:30:00,19,19.97916667,05:08:00,21:22:00,night,13.75,0
06/05/2019,23:45:00,19,19.98958333,05:08:00,21:22:00,night,13.846,0
06/06/2019,00:00:00,20,20,05:07:00,21:23:00,night,13.846,0
06/06/2019,00:15:00,20,20.01041667,05:07:00,21:23:00,night,13.942,0
06/06/2019,00:30:00,20,20.02083333,05:07:00,21:23:00,night,13.942,0
06/06/2019,00:45:00,20,20.03125,05:07:00,21:23:00,night,13.942,0
06/06/2019,01:00:00,20,20.04166667,05:07:00,21:23:00,night,13.942,0
06/06/2019,01:15:00,20,20.05208333,05:07:00,21:23:00,night,13.942,0
06/06/2019,01:30:00,20,20.0625,05:07:00,21:23:00,night,13.942,0
06/06/2019,01:45:00,20,20.07291667,05:07:00,21:23:00,night,13.942,0
06/06/2019,02:00:00,20,20.08333333,05:07:00,21:23:00,night,13.942,0
06/06/2019,02:15:00,20,20.09375,05:07:00,21:23:00,night,14.038,0
06/06/2019,02:30:00,20,20.10416667,05:07:00,21:23:00,night,14.038,0
06/06/2019,02:45:00,20,20.11458333,05:07:00,21:23:00,night,14.038,0
06/06/2019,03:00:00,20,20.125,05:07:00,21:23:00,night,14.038,0
06/06/2019,03:15:00,20,20.13541667,05:07:00,21:23:00,night,14.038,0
06/06/2019,03:30:00,20,20.14583333,05:07:00,21:23:00,night,14.134,0
06/06/2019,03:45:00,20,20.15625,05:07:00,21:23:00,night,14.134,0
06/06/2019,04:00:00,20,20.16666667,05:07:00,21:23:00,night,14.134,0
06/06/2019,04:15:00,20,20.17708333,05:07:00,21:23:00,night,14.23,0
06/06/2019,04:30:00,20,20.1875,05:07:00,21:23:00,night,14.325,0
06/06/2019,04:45:00,20,20.19791667,05:07:00,21:23:00,night,14.325,0
06/06/2019,05:00:00,20,20.20833333,05:07:00,21:23:00,night,14.325,0
06/06/2019,05:15:00,20,20.21875,05:07:00,21:23:00,day,14.23,0
06/06/2019,05:30:00,20,20.22916667,05:07:00,21:23:00,day,14.23,0
06/06/2019,05:45:00,20,20.23958333,05:07:00,21:23:00,day,14.038,0
06/06/2019,06:00:00,20,20.25,05:07:00,21:23:00,day,14.038,0
06/06/2019,06:15:00,20,20.26041667,05:07:00,21:23:00,day,14.038,0
06/06/2019,06:30:00,20,20.27083333,05:07:00,21:23:00,day,14.038,0
06/06/2019,06:45:00,20,20.28125,05:07:00,21:23:00,day,14.038,0
06/06/2019,07:00:00,20,20.29166667,05:07:00,21:23:00,day,13.942,0
06/06/2019,07:15:00,20,20.30208333,05:07:00,21:23:00,day,13.75,0
06/06/2019,07:30:00,20,20.3125,05:07:00,21:23:00,day,13.75,0
06/06/2019,07:45:00,20,20.32291667,05:07:00,21:23:00,day,13.654,0
06/06/2019,08:00:00,20,20.33333333,05:07:00,21:23:00,day,13.654,0
06/06/2019,08:15:00,20,20.34375,05:07:00,21:23:00,day,13.654,0
06/06/2019,08:30:00,20,20.35416667,05:07:00,21:23:00,day,13.654,0
06/06/2019,08:45:00,20,20.36458333,05:07:00,21:23:00,day,13.654,0
06/06/2019,09:00:00,20,20.375,05:07:00,21:23:00,day,13.654,10.8
06/06/2019,09:15:00,20,20.38541667,05:07:00,21:23:00,day,13.654,10.8
06/06/2019,09:30:00,20,20.39583333,05:07:00,21:23:00,day,13.654,21.5
06/06/2019,09:45:00,20,20.40625,05:07:00,21:23:00,day,13.654,32.3
06/06/2019,10:00:00,20,20.41666667,05:07:00,21:23:00,day,13.654,32.3
06/06/2019,10:15:00,20,20.42708333,05:07:00,21:23:00,day,13.654,64.6
06/06/2019,10:30:00,20,20.4375,05:07:00,21:23:00,day,13.654,32.3
06/06/2019,10:45:00,20,20.44791667,05:07:00,21:23:00,day,13.75,32.3
06/06/2019,11:00:00,20,20.45833333,05:07:00,21:23:00,day,13.75,64.6
06/06/2019,11:15:00,20,20.46875,05:07:00,21:23:00,day,13.846,64.6
06/06/2019,11:30:00,20,20.47916667,05:07:00,21:23:00,day,13.846,10.8
06/06/2019,11:45:00,20,20.48958333,05:07:00,21:23:00,day,14.038,43.1
06/06/2019,12:00:00,20,20.5,05:07:00,21:23:00,day,14.23,236.8
